distance,w_lat,w_lon,h_lat,h_lon
11047,39.019,-84.640,39.051,-84.519
9586,39.019,-84.640,39.043,-84.534
10957,39.019,-84.640,39.034,-84.515
12729,39.019,-84.640,39.014,-84.493
11731,39.019,-84.640,39.013,-84.505
12178,39.019,-84.640,39.009,-84.500
12347,39.019,-84.640,39.000,-84.500
11096,39.019,-84.640,38.989,-84.518
13177,39.019,-84.640,38.978,-84.497
5861,39.019,-84.640,39.001,-84.577
6160,39.019,-84.640,38.997,-84.575
6201,39.019,-84.640,38.995,-84.576
5870,39.019,-84.640,38.997,-84.578
6248,39.019,-84.640,39.006,-84.570
6898,39.019,-84.640,39.005,-84.562
6289,39.019,-84.640,39.003,-84.570
7611,39.019,-84.640,38.998,-84.556
3407,39.019,-84.640,39.012,-84.602
3799,39.019,-84.640,39.005,-84.600
3850,39.019,-84.640,39.000,-84.603
4212,39.019,-84.640,38.998,-84.600
4966,39.019,-84.640,38.998,-84.590
4244,39.019,-84.640,39.001,-84.597
3242,39.019,-84.640,39.001,-84.611
3429,39.019,-84.640,39.002,-84.607
15632,39.019,-84.640,38.935,-84.495
14807,39.019,-84.640,38.941,-84.501
14067,39.019,-84.640,38.941,-84.512
14526,39.019,-84.640,38.940,-84.507
16013,39.019,-84.640,38.943,-84.483
13222,39.019,-84.640,38.954,-84.512
13406,39.019,-84.640,38.958,-84.507
12211,39.019,-84.640,38.963,-84.519
10421,39.019,-84.640,38.984,-84.528
10320,39.019,-84.640,38.975,-84.535
11758,39.019,-84.640,38.978,-84.515
11648,39.019,-84.640,39.096,-84.548
10800,39.019,-84.640,39.089,-84.553
10671,39.019,-84.640,39.089,-84.555
13215,39.019,-84.640,39.079,-84.508
13669,39.019,-84.640,39.077,-84.500
13300,39.019,-84.640,39.077,-84.506
13233,39.019,-84.640,39.077,-84.506
13209,39.019,-84.640,39.074,-84.505
96868,39.019,-84.640,38.395,-85.418
48593,39.019,-84.640,38.627,-84.889
31450,39.019,-84.640,38.795,-84.419
38577,39.019,-84.640,38.787,-84.310
42119,39.019,-84.640,38.766,-84.278
33804,39.019,-84.640,38.764,-84.428
49397,39.019,-84.640,38.593,-84.475
50276,39.019,-84.640,38.695,-84.236
90081,39.019,-84.640,38.212,-84.536
92758,39.019,-84.640,38.188,-84.534
87398,39.019,-84.640,38.233,-84.581
94811,39.019,-84.640,38.292,-85.212
79325,39.019,-84.640,38.675,-85.440
864,39.018,-84.628,39.011,-84.622
1442,39.018,-84.628,39.005,-84.624
2723,39.018,-84.628,38.995,-84.637
2033,39.018,-84.628,39.000,-84.622
1786,39.018,-84.628,39.002,-84.624
2975,39.018,-84.628,38.991,-84.626
3337,39.018,-84.628,38.988,-84.627
6655,39.018,-84.628,38.958,-84.634
6118,39.018,-84.628,39.010,-84.697
5146,39.018,-84.628,39.006,-84.685
5690,39.018,-84.628,39.000,-84.689
7068,39.018,-84.628,38.983,-84.696
6073,39.018,-84.628,38.979,-84.677
6118,39.018,-84.628,38.976,-84.673
7381,39.018,-84.628,38.975,-84.693
8561,39.018,-84.628,38.981,-84.715
7054,39.018,-84.628,38.969,-84.679
7196,39.018,-84.628,38.967,-84.680
9623,39.018,-84.628,38.958,-84.708
7743,39.018,-84.628,38.955,-84.667
5488,39.018,-84.628,38.971,-84.646
9237,39.018,-84.628,38.937,-84.651
8256,39.018,-84.628,38.944,-84.637
8800,39.018,-84.628,38.939,-84.642
5534,39.018,-84.628,38.987,-84.678
4961,39.018,-84.628,38.992,-84.674
5146,39.018,-84.628,38.997,-84.680
6332,39.018,-84.628,38.991,-84.692
15567,39.018,-84.628,39.124,-84.745
14196,39.018,-84.628,39.107,-84.746
12719,39.018,-84.628,39.094,-84.738
10110,39.018,-84.628,39.087,-84.704
11821,39.018,-84.628,39.081,-84.738
8960,39.018,-84.628,39.070,-84.707
20832,39.018,-84.628,39.068,-84.859
16987,39.018,-84.628,39.020,-84.824
12374,39.018,-84.628,38.973,-84.758
21081,39.018,-84.628,38.925,-84.840
5956,39.018,-84.628,39.026,-84.696
7004,39.018,-84.628,39.030,-84.707
7774,39.018,-84.628,39.028,-84.717
8050,39.018,-84.628,39.017,-84.721
8304,39.018,-84.628,39.008,-84.723
6913,39.018,-84.628,39.004,-84.705
9441,39.018,-84.628,39.031,-84.735
10206,39.018,-84.628,39.020,-84.745
9113,39.018,-84.628,39.019,-84.733
16821,39.018,-84.628,38.918,-84.773
11187,39.018,-84.628,38.934,-84.699
17681,39.018,-84.628,38.875,-84.718
17100,39.018,-84.628,38.866,-84.656
10288,39.018,-84.628,38.932,-84.672
10042,39.018,-84.628,38.930,-84.652
10067,39.018,-84.628,38.928,-84.637
16213,39.018,-84.628,38.872,-84.614
13216,39.018,-84.628,38.899,-84.636
13709,39.018,-84.628,39.092,-84.501
15097,39.018,-84.628,39.096,-84.484
13437,39.018,-84.628,39.081,-84.495
16971,39.018,-84.628,39.113,-84.474
23837,39.018,-84.628,38.955,-84.364
24302,39.018,-84.628,38.907,-84.386
28420,39.018,-84.628,38.852,-84.378
27748,39.018,-84.628,38.848,-84.393
28572,39.018,-84.628,38.839,-84.391
14307,39.018,-84.628,39.082,-84.484
13708,39.018,-84.628,39.072,-84.485
16386,39.018,-84.628,39.056,-84.445
17556,39.018,-84.628,39.025,-84.425
16777,39.018,-84.628,39.010,-84.434
17086,39.018,-84.628,39.006,-84.431
13360,39.018,-84.628,39.021,-84.473
15367,39.018,-84.628,39.025,-84.450
16154,39.018,-84.628,39.017,-84.441
92729,39.018,-84.628,38.202,-84.857
96580,39.018,-84.628,38.164,-84.839
91997,39.018,-84.628,38.213,-84.876
93406,39.018,-84.628,38.200,-84.880
36280,39.018,-84.628,38.769,-84.899
25591,39.018,-84.628,38.788,-84.615
28668,39.018,-84.628,38.760,-84.619
27896,39.018,-84.628,38.767,-84.634
27159,39.018,-84.628,38.774,-84.608
28641,39.018,-84.628,38.762,-84.588
28379,39.018,-84.628,38.768,-84.562
37752,39.018,-84.628,38.679,-84.656
11914,39.018,-84.628,39.082,-84.517
11836,39.018,-84.628,39.082,-84.518
12112,39.018,-84.628,39.066,-84.502
12057,39.018,-84.628,39.066,-84.503
12894,39.018,-84.628,39.071,-84.495
11715,39.018,-84.628,39.035,-84.494
11760,39.018,-84.628,39.041,-84.495
11040,39.018,-84.628,39.042,-84.504
10670,39.018,-84.628,39.039,-84.508
10445,39.018,-84.628,39.051,-84.515
11197,39.018,-84.628,39.078,-84.523
5286,39.018,-84.628,38.984,-84.585
5432,39.018,-84.628,38.982,-84.585
5583,39.018,-84.628,38.974,-84.596
6910,39.018,-84.628,38.959,-84.604
7785,39.018,-84.628,38.960,-84.577
9395,39.018,-84.628,38.963,-84.545
9965,39.018,-84.628,38.943,-84.564
10358,39.018,-84.628,38.946,-84.552
9813,39.018,-84.628,38.940,-84.574
9500,39.018,-84.628,38.934,-84.604
13364,39.018,-84.628,38.912,-84.554
10405,39.018,-84.628,38.957,-84.537
10742,39.018,-84.628,38.951,-84.538
12019,39.018,-84.628,38.934,-84.540
11557,39.018,-84.628,38.938,-84.542
20778,39.018,-84.628,38.857,-84.505
5946,39.018,-84.628,39.060,-84.585
6224,39.018,-84.628,39.053,-84.572
5350,39.018,-84.628,39.064,-84.611
4401,39.018,-84.628,39.048,-84.595
4925,39.018,-84.628,39.055,-84.596
2785,39.018,-84.628,39.041,-84.616
2004,39.018,-84.628,39.033,-84.616
1384,39.018,-84.628,39.017,-84.612
1185,39.018,-84.628,39.015,-84.615
1444,39.018,-84.628,39.010,-84.614
1698,39.018,-84.628,39.012,-84.610
2138,39.018,-84.628,39.024,-84.604
3578,39.018,-84.628,39.016,-84.586
5693,39.018,-84.628,39.038,-84.567
5442,39.018,-84.628,39.038,-84.570
5877,39.018,-84.628,39.030,-84.562
6899,39.018,-84.628,39.034,-84.551
9060,39.018,-84.628,39.069,-84.546
9308,39.018,-84.628,39.066,-84.539
9913,39.018,-84.628,39.070,-84.535
10336,39.018,-84.628,39.065,-84.525
11665,39.018,-84.628,39.069,-84.510
10761,39.018,-84.628,39.059,-84.515
9425,39.018,-84.628,39.059,-84.532
8527,39.018,-84.628,39.053,-84.540
8420,39.018,-84.628,39.051,-84.540
8605,39.018,-84.628,39.043,-84.534
11654,39.018,-84.628,39.014,-84.493
12215,39.018,-84.628,38.997,-84.489
9605,39.018,-84.628,38.989,-84.523
11168,39.018,-84.628,38.984,-84.506
6406,39.018,-84.628,39.021,-84.554
5526,39.018,-84.628,39.005,-84.566
5723,39.018,-84.628,39.002,-84.565
5420,39.018,-84.628,38.999,-84.570
6555,39.018,-84.628,38.998,-84.556
2900,39.018,-84.628,38.999,-84.605
3951,39.018,-84.628,39.002,-84.587
3359,39.018,-84.628,39.005,-84.593
4084,39.018,-84.628,38.999,-84.587
2209,39.018,-84.628,39.009,-84.605
12263,39.018,-84.628,38.954,-84.512
9322,39.018,-84.628,38.975,-84.535
10356,39.018,-84.628,39.091,-84.552
10154,39.018,-84.628,39.089,-84.554
12941,39.018,-84.628,39.086,-84.506
12520,39.018,-84.628,39.077,-84.504
12403,39.018,-84.628,39.075,-84.504
59169,39.018,-84.628,38.519,-84.866
35229,39.018,-84.628,38.741,-84.430
51217,39.018,-84.628,38.606,-84.361
90307,39.018,-84.628,38.206,-84.564
91482,39.018,-84.628,38.196,-84.557
86697,39.018,-84.628,38.237,-84.642
3238,39.045,-84.627,39.016,-84.618
5621,39.045,-84.627,38.995,-84.637
5879,39.045,-84.627,38.992,-84.632
6552,39.045,-84.627,38.986,-84.633
7091,39.045,-84.627,38.981,-84.639
11485,39.045,-84.627,38.941,-84.629
7227,39.045,-84.627,39.010,-84.697
6180,39.045,-84.627,39.005,-84.678
8103,39.045,-84.627,38.994,-84.695
8756,39.045,-84.627,38.996,-84.707
10332,39.045,-84.627,38.981,-84.715
10084,39.045,-84.627,38.959,-84.665
8161,39.045,-84.627,38.972,-84.641
10576,39.045,-84.627,38.950,-84.644
0,39.045,-84.627,39.045,-84.627
1076,39.045,-84.627,39.037,-84.620
6643,39.045,-84.627,38.990,-84.657
5802,39.045,-84.627,39.004,-84.668
9196,39.045,-84.627,39.100,-84.706
11270,39.045,-84.627,39.115,-84.721
13933,39.045,-84.627,39.003,-84.779
18020,39.045,-84.627,38.986,-84.821
16347,39.045,-84.627,38.944,-84.765
7134,39.045,-84.627,39.030,-84.707
9011,39.045,-84.627,39.025,-84.728
15181,39.045,-84.627,38.916,-84.688
19890,39.045,-84.627,38.875,-84.702
19327,39.045,-84.627,38.871,-84.647
13960,39.045,-84.627,38.923,-84.668
13125,39.045,-84.627,39.089,-84.487
12406,39.045,-84.627,39.085,-84.494
26429,39.045,-84.627,38.956,-84.344
20140,39.045,-84.627,38.992,-84.405
13049,39.045,-84.627,39.082,-84.484
13103,39.045,-84.627,39.070,-84.479
13557,39.045,-84.627,39.021,-84.473
40241,39.045,-84.627,38.682,-84.616
37458,39.045,-84.627,38.711,-84.563
41941,39.045,-84.627,38.674,-84.532
60118,39.045,-84.627,38.504,-84.582
5715,39.045,-84.627,38.995,-84.608
8251,39.045,-84.627,38.976,-84.590
13849,39.045,-84.627,38.923,-84.592
18627,39.045,-84.627,38.880,-84.588
29777,39.045,-84.627,38.801,-84.484
9509,39.045,-84.627,39.084,-84.529
3244,39.045,-84.627,39.065,-84.600
3408,39.045,-84.627,39.023,-84.599
4694,39.045,-84.627,39.022,-84.581
4542,39.045,-84.627,39.018,-84.587
10296,39.045,-84.627,39.070,-84.513
9773,39.045,-84.627,39.034,-84.515
5650,39.045,-84.627,39.012,-84.577
7957,39.045,-84.627,39.012,-84.545
4228,39.045,-84.627,39.012,-84.602
4617,39.045,-84.627,39.008,-84.603
5762,39.045,-84.627,39.002,-84.590
14148,39.045,-84.627,38.954,-84.512
60521,39.045,-84.627,38.500,-84.657
95162,39.045,-84.627,38.189,-84.567
4244,39.050,-84.624,39.011,-84.622
9435,39.050,-84.624,38.965,-84.634
9543,39.050,-84.624,38.978,-84.685
8937,39.050,-84.624,39.075,-84.722
9727,39.050,-84.624,39.008,-84.723
9429,39.050,-84.624,39.025,-84.728
16732,39.050,-84.624,38.899,-84.636
22771,39.050,-84.624,38.919,-84.421
12914,39.050,-84.624,39.099,-84.489
11561,39.050,-84.624,39.041,-84.491
8930,39.050,-84.624,38.987,-84.559
8500,39.050,-84.624,38.985,-84.571
14228,39.050,-84.624,38.934,-84.552
3102,39.050,-84.624,39.025,-84.607
3645,39.050,-84.624,39.023,-84.599
3413,39.050,-84.624,39.022,-84.606
5187,39.050,-84.624,39.010,-84.591
6607,39.050,-84.624,39.067,-84.551
7190,39.050,-84.624,39.070,-84.545
9717,39.050,-84.624,39.058,-84.512
11279,39.050,-84.624,38.975,-84.535
11875,39.050,-84.624,38.978,-84.521
8455,39.050,-84.624,39.096,-84.547
4729,38.982,-84.657,39.014,-84.622
4674,38.982,-84.657,39.009,-84.616
3471,38.982,-84.657,39.007,-84.634
3037,38.982,-84.657,39.003,-84.636
3859,38.982,-84.657,39.005,-84.624
3105,38.982,-84.657,39.000,-84.630
2252,38.982,-84.657,38.995,-84.637
3953,38.982,-84.657,38.999,-84.617
3471,38.982,-84.657,38.986,-84.617
2801,38.982,-84.657,38.995,-84.629
2633,38.982,-84.657,38.990,-84.629
3480,38.982,-84.657,38.994,-84.620
2243,38.982,-84.657,38.986,-84.632
2621,38.982,-84.657,38.987,-84.628
2131,38.982,-84.657,38.986,-84.633
5241,38.982,-84.657,38.940,-84.628
4098,38.982,-84.657,38.952,-84.629
4293,38.982,-84.657,38.952,-84.625
4690,38.982,-84.657,39.010,-84.697
4064,38.982,-84.657,39.012,-84.682
3447,38.982,-84.657,39.008,-84.677
3181,38.982,-84.657,39.005,-84.678
3850,38.982,-84.657,39.001,-84.694
3404,38.982,-84.657,39.000,-84.689
3298,38.982,-84.657,38.996,-84.690
4384,38.982,-84.657,38.996,-84.704
3973,38.982,-84.657,38.992,-84.701
3898,38.982,-84.657,38.991,-84.700
4737,38.982,-84.657,38.993,-84.710
4637,38.982,-84.657,38.994,-84.708
3343,38.982,-84.657,38.983,-84.696
3546,38.982,-84.657,38.987,-84.697
3641,38.982,-84.657,38.988,-84.698
4334,38.982,-84.657,38.988,-84.706
1990,38.982,-84.657,38.982,-84.680
1530,38.982,-84.657,38.976,-84.673
1188,38.982,-84.657,38.976,-84.669
1948,38.982,-84.657,38.972,-84.676
2619,38.982,-84.657,38.976,-84.686
2451,38.982,-84.657,38.978,-84.685
2161,38.982,-84.657,38.979,-84.682
3384,38.982,-84.657,38.974,-84.695
3172,38.982,-84.657,38.975,-84.693
3656,38.982,-84.657,38.971,-84.697
5148,38.982,-84.657,38.990,-84.715
5243,38.982,-84.657,38.986,-84.717
2374,38.982,-84.657,38.969,-84.679
3712,38.982,-84.657,38.961,-84.691
3330,38.982,-84.657,38.963,-84.687
3769,38.982,-84.657,38.962,-84.693
1540,38.982,-84.657,38.969,-84.664
2193,38.982,-84.657,38.964,-84.668
2412,38.982,-84.657,38.963,-84.671
2437,38.982,-84.657,38.964,-84.673
3422,38.982,-84.657,38.952,-84.670
3542,38.982,-84.657,38.951,-84.666
3030,38.982,-84.657,38.955,-84.667
2291,38.982,-84.657,38.961,-84.660
2902,38.982,-84.657,38.955,-84.656
4033,38.982,-84.657,38.950,-84.679
2624,38.982,-84.657,38.959,-84.665
2624,38.982,-84.657,38.959,-84.668
1770,38.982,-84.657,38.966,-84.656
2677,38.982,-84.657,38.958,-84.650
2789,38.982,-84.657,38.959,-84.642
1658,38.982,-84.657,38.974,-84.640
2074,38.982,-84.657,38.970,-84.638
1544,38.982,-84.657,38.971,-84.646
898,38.982,-84.657,38.976,-84.650
3945,38.982,-84.657,38.946,-84.655
4204,38.982,-84.657,38.945,-84.668
5003,38.982,-84.657,38.937,-84.657
4602,38.982,-84.657,38.940,-84.655
4508,38.982,-84.657,38.944,-84.637
3672,38.982,-84.657,38.950,-84.644
4235,38.982,-84.657,38.944,-84.647
3785,38.982,-84.657,38.948,-84.652
4857,38.982,-84.657,38.939,-84.642
5865,38.982,-84.657,39.030,-84.629
6591,38.982,-84.657,39.034,-84.623
846,38.982,-84.657,38.983,-84.647
1825,38.982,-84.657,38.998,-84.662
1446,38.982,-84.657,38.994,-84.663
891,38.982,-84.657,38.990,-84.657
1928,38.982,-84.657,38.987,-84.678
1889,38.982,-84.657,38.992,-84.674
705,38.982,-84.657,38.977,-84.662
390,38.982,-84.657,38.979,-84.659
1457,38.982,-84.657,38.992,-84.667
1913,38.982,-84.657,38.995,-84.671
2634,38.982,-84.657,38.997,-84.680
3115,38.982,-84.657,39.001,-84.683
2894,38.982,-84.657,38.993,-84.687
3162,38.982,-84.657,38.991,-84.692
3311,38.982,-84.657,38.989,-84.694
2627,38.982,-84.657,39.004,-84.668
1946,38.982,-84.657,38.998,-84.665
17421,38.982,-84.657,39.109,-84.774
17567,38.982,-84.657,39.124,-84.745
15864,38.982,-84.657,39.109,-84.739
15998,38.982,-84.657,39.113,-84.734
14285,38.982,-84.657,39.094,-84.738
15368,38.982,-84.657,39.104,-84.740
15555,38.982,-84.657,39.107,-84.738
15396,38.982,-84.657,39.106,-84.735
15110,38.982,-84.657,39.105,-84.732
14793,38.982,-84.657,39.101,-84.732
13805,38.982,-84.657,39.100,-84.706
15808,38.982,-84.657,39.115,-84.721
15548,38.982,-84.657,39.110,-84.728
12387,38.982,-84.657,39.087,-84.704
9796,38.982,-84.657,39.064,-84.696
8676,38.982,-84.657,39.054,-84.693
14378,38.982,-84.657,39.083,-84.760
13042,38.982,-84.657,39.081,-84.738
11809,38.982,-84.657,39.075,-84.722
12048,38.982,-84.657,39.074,-84.731
10982,38.982,-84.657,39.072,-84.710
10058,38.982,-84.657,39.059,-84.717
20883,38.982,-84.657,39.066,-84.873
20632,38.982,-84.657,39.071,-84.866
18551,38.982,-84.657,39.048,-84.854
15049,38.982,-84.657,39.020,-84.824
10831,38.982,-84.657,39.003,-84.779
12988,38.982,-84.657,39.018,-84.799
10164,38.982,-84.657,38.985,-84.774
14638,38.982,-84.657,38.969,-84.825
8828,38.982,-84.657,38.973,-84.758
8070,38.982,-84.657,38.973,-84.750
15522,38.982,-84.657,38.949,-84.831
15124,38.982,-84.657,38.922,-84.814
5986,38.982,-84.657,39.026,-84.696
6868,38.982,-84.657,39.030,-84.707
7697,38.982,-84.657,39.032,-84.718
6078,38.982,-84.657,39.018,-84.710
6740,38.982,-84.657,39.017,-84.721
5995,38.982,-84.657,39.013,-84.714
6391,38.982,-84.657,39.008,-84.723
8273,38.982,-84.657,39.034,-84.725
8745,38.982,-84.657,39.031,-84.735
8762,38.982,-84.657,39.020,-84.745
8377,38.982,-84.657,39.025,-84.736
8147,38.982,-84.657,39.025,-84.732
7800,38.982,-84.657,39.025,-84.728
7747,38.982,-84.657,39.019,-84.733
7238,38.982,-84.657,39.019,-84.725
7213,38.982,-84.657,38.936,-84.717
10373,38.982,-84.657,38.896,-84.705
12939,38.982,-84.657,38.875,-84.718
15299,38.982,-84.657,38.855,-84.728
17187,38.982,-84.657,38.842,-84.743
6576,38.982,-84.657,38.923,-84.668
5793,38.982,-84.657,38.930,-84.652
6627,38.982,-84.657,38.922,-84.655
6228,38.982,-84.657,38.928,-84.637
6633,38.982,-84.657,38.924,-84.635
6619,38.982,-84.657,38.923,-84.644
15190,38.982,-84.657,38.849,-84.612
6079,38.982,-84.657,38.935,-84.620
13157,38.982,-84.657,38.867,-84.620
9323,38.982,-84.657,38.899,-84.636
8311,38.982,-84.657,38.907,-84.665
7636,38.982,-84.657,38.915,-84.681
11876,38.982,-84.657,38.876,-84.632
21475,38.982,-84.657,39.105,-84.466
22269,38.982,-84.657,39.116,-84.466
22098,38.982,-84.657,39.104,-84.456
23699,38.982,-84.657,38.954,-84.386
23962,38.982,-84.657,38.935,-84.387
30860,38.982,-84.657,38.933,-84.306
32951,38.982,-84.657,38.892,-84.295
21510,38.982,-84.657,39.025,-84.415
23195,38.982,-84.657,38.773,-84.663
41974,38.982,-84.657,38.604,-84.679
15491,38.982,-84.657,39.050,-84.501
14455,38.982,-84.657,39.046,-84.512
14438,38.982,-84.657,39.047,-84.513
5423,38.982,-84.657,38.985,-84.595
7096,38.982,-84.657,38.976,-84.575
5270,38.982,-84.657,38.959,-84.604
7331,38.982,-84.657,38.960,-84.577
5738,38.982,-84.657,38.965,-84.594
8777,38.982,-84.657,38.932,-84.578
12801,38.982,-84.657,38.880,-84.588
16334,38.982,-84.657,38.846,-84.584
19906,38.982,-84.657,38.812,-84.582
21405,38.982,-84.657,38.796,-84.592
19479,38.982,-84.657,38.895,-84.462
24101,38.982,-84.657,38.808,-84.490
16183,38.982,-84.657,39.090,-84.533
15271,38.982,-84.657,39.081,-84.536
10471,38.982,-84.657,39.065,-84.600
11753,38.982,-84.657,39.062,-84.568
7532,38.982,-84.657,39.041,-84.616
6691,38.982,-84.657,39.033,-84.617
6194,38.982,-84.657,39.018,-84.603
5592,38.982,-84.657,39.017,-84.612
7119,38.982,-84.657,39.028,-84.600
6592,38.982,-84.657,39.024,-84.604
8401,38.982,-84.657,39.024,-84.576
9213,38.982,-84.657,39.039,-84.580
10885,38.982,-84.657,39.034,-84.551
11061,38.982,-84.657,39.046,-84.560
10888,38.982,-84.657,39.042,-84.558
10793,38.982,-84.657,39.046,-84.564
10785,38.982,-84.657,39.041,-84.559
10584,38.982,-84.657,39.045,-84.566
14292,38.982,-84.657,39.068,-84.535
15167,38.982,-84.657,39.058,-84.512
15168,38.982,-84.657,39.058,-84.512
13795,38.982,-84.657,39.059,-84.532
13129,38.982,-84.657,39.057,-84.540
12882,38.982,-84.657,39.053,-84.540
12684,38.982,-84.657,39.043,-84.534
14011,38.982,-84.657,39.030,-84.508
13629,38.982,-84.657,39.034,-84.515
9968,38.982,-84.657,39.023,-84.555
9458,38.982,-84.657,39.018,-84.559
8902,38.982,-84.657,38.998,-84.556
9870,38.982,-84.657,38.997,-84.545
10294,38.982,-84.657,39.012,-84.545
5492,38.982,-84.657,39.003,-84.600
6209,38.982,-84.657,38.996,-84.588
8370,39.080,-84.663,39.011,-84.625
8196,39.080,-84.663,39.015,-84.619
8994,39.080,-84.663,39.008,-84.616
9407,39.080,-84.663,39.000,-84.630
9769,39.080,-84.663,38.995,-84.637
9813,39.080,-84.663,38.999,-84.617
10184,39.080,-84.663,38.992,-84.632
10167,39.080,-84.663,38.995,-84.621
13772,39.080,-84.663,38.958,-84.634
8386,39.080,-84.663,39.010,-84.697
8188,39.080,-84.663,39.011,-84.695
7705,39.080,-84.663,39.012,-84.682
8429,39.080,-84.663,39.006,-84.685
8090,39.080,-84.663,39.008,-84.677
8415,39.080,-84.663,39.005,-84.678
8403,39.080,-84.663,39.007,-84.689
10001,39.080,-84.663,38.996,-84.704
10359,39.080,-84.663,38.992,-84.701
10824,39.080,-84.663,38.987,-84.697
11614,39.080,-84.663,38.976,-84.669
12066,39.080,-84.663,38.975,-84.696
10962,39.080,-84.663,38.990,-84.715
13857,39.080,-84.663,38.955,-84.667
13204,39.080,-84.663,38.961,-84.664
13868,39.080,-84.663,38.955,-84.656
11942,39.080,-84.663,38.974,-84.640
11669,39.080,-84.663,38.976,-84.643
11677,39.080,-84.663,38.976,-84.650
14912,39.080,-84.663,38.946,-84.655
15064,39.080,-84.663,38.945,-84.668
15967,39.080,-84.663,38.937,-84.657
15163,39.080,-84.663,38.944,-84.647
7754,39.080,-84.663,39.010,-84.661
9395,39.080,-84.663,38.997,-84.680
10269,39.080,-84.663,38.991,-84.692
8533,39.080,-84.663,39.004,-84.668
8622,39.080,-84.663,39.124,-84.745
6651,39.080,-84.663,39.094,-84.738
6802,39.080,-84.663,39.104,-84.735
6444,39.080,-84.663,39.101,-84.732
6051,39.080,-84.663,39.100,-84.728
5613,39.080,-84.663,39.100,-84.723
4332,39.080,-84.663,39.100,-84.706
6326,39.080,-84.663,39.115,-84.721
3615,39.080,-84.663,39.087,-84.704
3134,39.080,-84.663,39.072,-84.697
2552,39.080,-84.663,39.072,-84.691
2789,39.080,-84.663,39.066,-84.689
3876,39.080,-84.663,39.054,-84.693
7216,39.080,-84.663,39.066,-84.744
5108,39.080,-84.663,39.075,-84.722
5928,39.080,-84.663,39.074,-84.731
4161,39.080,-84.663,39.072,-84.710
4040,39.080,-84.663,39.068,-84.707
5272,39.080,-84.663,39.059,-84.717
14758,39.080,-84.663,39.074,-84.833
11966,39.080,-84.663,39.051,-84.796
17515,39.080,-84.663,38.944,-84.765
23047,39.080,-84.663,38.932,-84.849
5948,39.080,-84.663,39.035,-84.699
6619,39.080,-84.663,39.026,-84.696
6809,39.080,-84.663,39.030,-84.707
7099,39.080,-84.663,39.029,-84.712
6359,39.080,-84.663,39.034,-84.706
6693,39.080,-84.663,39.033,-84.711
6581,39.080,-84.663,39.032,-84.707
7448,39.080,-84.663,39.028,-84.717
8051,39.080,-84.663,39.018,-84.710
9551,39.080,-84.663,39.008,-84.723
8291,39.080,-84.663,39.031,-84.735
8685,39.080,-84.663,39.019,-84.725
17473,39.080,-84.663,38.923,-84.668
16759,39.080,-84.663,38.930,-84.652
24007,39.080,-84.663,38.867,-84.620
